,shape,width,height,position
686,rectangle,0.05263,0.8,0.61765
687,rectangle,0.05263,0.8,0.64706
688,rectangle,0.05263,0.8,0.67647
689,rectangle,0.05263,0.8,0.70588
690,rectangle,0.05263,0.8,0.73529
691,rectangle,0.05263,0.8,0.76471
692,rectangle,0.05263,0.8,0.79412
693,rectangle,0.05263,0.8,0.82353
694,rectangle,0.05263,0.8,0.85294
695,rectangle,0.05263,0.8,0.88235
696,rectangle,0.05263,0.8,0.91176
697,rectangle,0.05263,0.8,0.94118
698,rectangle,0.05263,0.8,0.97059
699,rectangle,0.05263,0.8,1.0
700,rectangle,0.05263,0.9,0.0
701,rectangle,0.05263,0.9,0.02941
702,rectangle,0.05263,0.9,0.05882
703,rectangle,0.05263,0.9,0.08824
704,rectangle,0.05263,0.9,0.11765
705,rectangle,0.05263,0.9,0.14706
706,rectangle,0.05263,0.9,0.17647
707,rectangle,0.05263,0.9,0.20588
708,rectangle,0.05263,0.9,0.23529
709,rectangle,0.05263,0.9,0.26471
710,rectangle,0.05263,0.9,0.29412
711,rectangle,0.05263,0.9,0.32353
712,rectangle,0.05263,0.9,0.35294
713,rectangle,0.05263,0.9,0.38235
714,rectangle,0.05263,0.9,0.41176
715,rectangle,0.05263,0.9,0.44118
716,rectangle,0.05263,0.9,0.47059
717,rectangle,0.05263,0.9,0.5
718,rectangle,0.05263,0.9,0.52941
719,rectangle,0.05263,0.9,0.55882
720,rectangle,0.05263,0.9,0.58824
721,rectangle,0.05263,0.9,0.61765
722,rectangle,0.05263,0.9,0.64706
723,rectangle,0.05263,0.9,0.67647
724,rectangle,0.05263,0.9,0.70588
725,rectangle,0.05263,0.9,0.73529
726,rectangle,0.05263,0.9,0.76471
727,rectangle,0.05263,0.9,0.79412
728,rectangle,0.05263,0.9,0.82353
729,rectangle,0.05263,0.9,0.85294
730,rectangle,0.05263,0.9,0.88235
731,rectangle,0.05263,0.9,0.91176
732,rectangle,0.05263,0.9,0.94118
733,rectangle,0.05263,0.9,0.97059
734,rectangle,0.05263,0.9,1.0
735,rectangle,0.05263,1.0,0.0
736,rectangle,0.05263,1.0,0.02941
737,rectangle,0.05263,1.0,0.05882
738,rectangle,0.05263,1.0,0.08824
739,rectangle,0.05263,1.0,0.11765
740,rectangle,0.05263,1.0,0.14706
741,rectangle,0.05263,1.0,0.17647
742,rectangle,0.05263,1.0,0.20588
743,rectangle,0.05263,1.0,0.23529
744,rectangle,0.05263,1.0,0.26471
745,rectangle,0.05263,1.0,0.29412
746,rectangle,0.05263,1.0,0.32353
747,rectangle,0.05263,1.0,0.35294
748,rectangle,0.05263,1.0,0.38235
749,rectangle,0.05263,1.0,0.41176
750,rectangle,0.05263,1.0,0.44118
751,rectangle,0.05263,1.0,0.47059
752,rectangle,0.05263,1.0,0.5
753,rectangle,0.05263,1.0,0.52941
754,rectangle,0.05263,1.0,0.55882
755,rectangle,0.05263,1.0,0.58824
756,rectangle,0.05263,1.0,0.61765
757,rectangle,0.05263,1.0,0.64706
758,rectangle,0.05263,1.0,0.67647
759,rectangle,0.05263,1.0,0.70588
760,rectangle,0.05263,1.0,0.73529
761,rectangle,0.05263,1.0,0.76471
762,rectangle,0.05263,1.0,0.79412
763,rectangle,0.05263,1.0,0.82353
764,rectangle,0.05263,1.0,0.85294
765,rectangle,0.05263,1.0,0.88235
766,rectangle,0.05263,1.0,0.91176
767,rectangle,0.05263,1.0,0.94118
768,rectangle,0.05263,1.0,0.97059
769,rectangle,0.05263,1.0,1.0
770,rectangle,0.10526,0.0,0.0
771,rectangle,0.10526,0.0,0.02941
772,rectangle,0.10526,0.0,0.05882
773,rectangle,0.10526,0.0,0.08824
774,rectangle,0.10526,0.0,0.11765
775,rectangle,0.10526,0.0,0.14706
776,rectangle,0.10526,0.0,0.17647
777,rectangle,0.10526,0.0,0.20588
778,rectangle,0.10526,0.0,0.23529
779,rectangle,0.10526,0.0,0.26471
780,rectangle,0.10526,0.0,0.29412
781,rectangle,0.10526,0.0,0.32353
782,rectangle,0.10526,0.0,0.35294
783,rectangle,0.10526,0.0,0.38235
784,rectangle,0.10526,0.0,0.41176
785,rectangle,0.10526,0.0,0.44118
786,rectangle,0.10526,0.0,0.47059
787,rectangle,0.10526,0.0,0.5
788,rectangle,0.10526,0.0,0.52941
789,rectangle,0.10526,0.0,0.55882
790,rectangle,0.10526,0.0,0.58824
791,rectangle,0.10526,0.0,0.61765
792,rectangle,0.10526,0.0,0.64706
793,rectangle,0.10526,0.0,0.67647
794,rectangle,0.10526,0.0,0.70588
795,rectangle,0.10526,0.0,0.73529
796,rectangle,0.10526,0.0,0.76471
797,rectangle,0.10526,0.0,0.79412
798,rectangle,0.10526,0.0,0.82353
799,rectangle,0.10526,0.0,0.85294
800,rectangle,0.10526,0.0,0.88235
801,rectangle,0.10526,0.0,0.91176
802,rectangle,0.10526,0.0,0.94118
803,rectangle,0.10526,0.0,0.97059
804,rectangle,0.10526,0.0,1.0
805,rectangle,0.10526,0.1,0.0
806,rectangle,0.10526,0.1,0.02941
807,rectangle,0.10526,0.1,0.05882
808,rectangle,0.10526,0.1,0.08824
809,rectangle,0.10526,0.1,0.11765
810,rectangle,0.10526,0.1,0.14706
811,rectangle,0.10526,0.1,0.17647
812,rectangle,0.10526,0.1,0.20588
813,rectangle,0.10526,0.1,0.23529
814,rectangle,0.10526,0.1,0.26471
815,rectangle,0.10526,0.1,0.29412
816,rectangle,0.10526,0.1,0.32353
817,rectangle,0.10526,0.1,0.35294
818,rectangle,0.10526,0.1,0.38235
819,rectangle,0.10526,0.1,0.41176
820,rectangle,0.10526,0.1,0.44118
821,rectangle,0.10526,0.1,0.47059
822,rectangle,0.10526,0.1,0.5
823,rectangle,0.10526,0.1,0.52941
824,rectangle,0.10526,0.1,0.55882
825,rectangle,0.10526,0.1,0.58824
826,rectangle,0.10526,0.1,0.61765
827,rectangle,0.10526,0.1,0.64706
828,rectangle,0.10526,0.1,0.67647
829,rectangle,0.10526,0.1,0.70588
830,rectangle,0.10526,0.1,0.73529
831,rectangle,0.10526,0.1,0.76471
832,rectangle,0.10526,0.1,0.79412
833,rectangle,0.10526,0.1,0.82353
834,rectangle,0.10526,0.1,0.85294
835,rectangle,0.10526,0.1,0.88235
836,rectangle,0.10526,0.1,0.91176
837,rectangle,0.10526,0.1,0.94118
838,rectangle,0.10526,0.1,0.97059
839,rectangle,0.10526,0.1,1.0
840,rectangle,0.10526,0.2,0.0
841,rectangle,0.10526,0.2,0.02941
842,rectangle,0.10526,0.2,0.05882
843,rectangle,0.10526,0.2,0.08824
844,rectangle,0.10526,0.2,0.11765
845,rectangle,0.10526,0.2,0.14706
846,rectangle,0.10526,0.2,0.17647
847,rectangle,0.10526,0.2,0.20588
848,rectangle,0.10526,0.2,0.23529
849,rectangle,0.10526,0.2,0.26471
850,rectangle,0.10526,0.2,0.29412
851,rectangle,0.10526,0.2,0.32353
852,rectangle,0.10526,0.2,0.35294
853,rectangle,0.10526,0.2,0.38235
854,rectangle,0.10526,0.2,0.41176
855,rectangle,0.10526,0.2,0.44118
856,rectangle,0.10526,0.2,0.47059
857,rectangle,0.10526,0.2,0.5
858,rectangle,0.10526,0.2,0.52941
859,rectangle,0.10526,0.2,0.55882
860,rectangle,0.10526,0.2,0.58824
861,rectangle,0.10526,0.2,0.61765
862,rectangle,0.10526,0.2,0.64706
863,rectangle,0.10526,0.2,0.67647
864,rectangle,0.10526,0.2,0.70588
865,rectangle,0.10526,0.2,0.73529
866,rectangle,0.10526,0.2,0.76471
867,rectangle,0.10526,0.2,0.79412
868,rectangle,0.10526,0.2,0.82353
869,rectangle,0.10526,0.2,0.85294
870,rectangle,0.10526,0.2,0.88235
871,rectangle,0.10526,0.2,0.91176
872,rectangle,0.10526,0.2,0.94118
873,rectangle,0.10526,0.2,0.97059
874,rectangle,0.10526,0.2,1.0
875,rectangle,0.10526,0.3,0.0
876,rectangle,0.10526,0.3,0.02941
877,rectangle,0.10526,0.3,0.05882
878,rectangle,0.10526,0.3,0.08824
879,rectangle,0.10526,0.3,0.11765
880,rectangle,0.10526,0.3,0.14706
881,rectangle,0.10526,0.3,0.17647
882,rectangle,0.10526,0.3,0.20588
883,rectangle,0.10526,0.3,0.23529
884,rectangle,0.10526,0.3,0.26471
885,rectangle,0.10526,0.3,0.29412
886,rectangle,0.10526,0.3,0.32353
887,rectangle,0.10526,0.3,0.35294
888,rectangle,0.10526,0.3,0.38235
889,rectangle,0.10526,0.3,0.41176
890,rectangle,0.10526,0.3,0.44118
891,rectangle,0.10526,0.3,0.47059
892,rectangle,0.10526,0.3,0.5
893,rectangle,0.10526,0.3,0.52941
894,rectangle,0.10526,0.3,0.55882
895,rectangle,0.10526,0.3,0.58824
896,rectangle,0.10526,0.3,0.61765
897,rectangle,0.10526,0.3,0.64706
898,rectangle,0.10526,0.3,0.67647
899,rectangle,0.10526,0.3,0.70588
900,rectangle,0.10526,0.3,0.73529
901,rectangle,0.10526,0.3,0.76471
902,rectangle,0.10526,0.3,0.79412
903,rectangle,0.10526,0.3,0.82353
904,rectangle,0.10526,0.3,0.85294
905,rectangle,0.10526,0.3,0.88235
906,rectangle,0.10526,0.3,0.91176
907,rectangle,0.10526,0.3,0.94118
908,rectangle,0.10526,0.3,0.97059
909,rectangle,0.10526,0.3,1.0
910,rectangle,0.10526,0.4,0.0
911,rectangle,0.10526,0.4,0.02941
912,rectangle,0.10526,0.4,0.05882
913,rectangle,0.10526,0.4,0.08824
914,rectangle,0.10526,0.4,0.11765
915,rectangle,0.10526,0.4,0.14706
916,rectangle,0.10526,0.4,0.17647
917,rectangle,0.10526,0.4,0.20588
918,rectangle,0.10526,0.4,0.23529
919,rectangle,0.10526,0.4,0.26471
920,rectangle,0.10526,0.4,0.29412
921,rectangle,0.10526,0.4,0.32353
922,rectangle,0.10526,0.4,0.35294
923,rectangle,0.10526,0.4,0.38235
924,rectangle,0.10526,0.4,0.41176
925,rectangle,0.10526,0.4,0.44118
926,rectangle,0.10526,0.4,0.47059
927,rectangle,0.10526,0.4,0.5
928,rectangle,0.10526,0.4,0.52941
929,rectangle,0.10526,0.4,0.55882
930,rectangle,0.10526,0.4,0.58824
931,rectangle,0.10526,0.4,0.61765
932,rectangle,0.10526,0.4,0.64706
933,rectangle,0.10526,0.4,0.67647
934,rectangle,0.10526,0.4,0.70588
935,rectangle,0.10526,0.4,0.73529
936,rectangle,0.10526,0.4,0.76471
937,rectangle,0.10526,0.4,0.79412
938,rectangle,0.10526,0.4,0.82353
939,rectangle,0.10526,0.4,0.85294
940,rectangle,0.10526,0.4,0.88235
941,rectangle,0.10526,0.4,0.91176
942,rectangle,0.10526,0.4,0.94118
943,rectangle,0.10526,0.4,0.97059
944,rectangle,0.10526,0.4,1.0
945,rectangle,0.10526,0.5,0.0
946,rectangle,0.10526,0.5,0.02941
947,rectangle,0.10526,0.5,0.05882
948,rectangle,0.10526,0.5,0.08824
949,rectangle,0.10526,0.5,0.11765
950,rectangle,0.10526,0.5,0.14706
951,rectangle,0.10526,0.5,0.17647
952,rectangle,0.10526,0.5,0.20588
953,rectangle,0.10526,0.5,0.23529
954,rectangle,0.10526,0.5,0.26471
955,rectangle,0.10526,0.5,0.29412
956,rectangle,0.10526,0.5,0.32353
957,rectangle,0.10526,0.5,0.35294
958,rectangle,0.10526,0.5,0.38235
959,rectangle,0.10526,0.5,0.41176
960,rectangle,0.10526,0.5,0.44118
961,rectangle,0.10526,0.5,0.47059
962,rectangle,0.10526,0.5,0.5
963,rectangle,0.10526,0.5,0.52941
964,rectangle,0.10526,0.5,0.55882
965,rectangle,0.10526,0.5,0.58824
966,rectangle,0.10526,0.5,0.61765
967,rectangle,0.10526,0.5,0.64706
968,rectangle,0.10526,0.5,0.67647
969,rectangle,0.10526,0.5,0.70588
970,rectangle,0.10526,0.5,0.73529
971,rectangle,0.10526,0.5,0.76471
972,rectangle,0.10526,0.5,0.79412
973,rectangle,0.10526,0.5,0.82353
974,rectangle,0.10526,0.5,0.85294
975,rectangle,0.10526,0.5,0.88235
976,rectangle,0.10526,0.5,0.91176
977,rectangle,0.10526,0.5,0.94118
978,rectangle,0.10526,0.5,0.97059
979,rectangle,0.10526,0.5,1.0
980,rectangle,0.10526,0.6,0.0
981,rectangle,0.10526,0.6,0.02941
982,rectangle,0.10526,0.6,0.05882
983,rectangle,0.10526,0.6,0.08824
984,rectangle,0.10526,0.6,0.11765
985,rectangle,0.10526,0.6,0.14706
986,rectangle,0.10526,0.6,0.17647
987,rectangle,0.10526,0.6,0.20588
988,rectangle,0.10526,0.6,0.23529
989,rectangle,0.10526,0.6,0.26471
990,rectangle,0.10526,0.6,0.29412
991,rectangle,0.10526,0.6,0.32353
992,rectangle,0.10526,0.6,0.35294
993,rectangle,0.10526,0.6,0.38235
994,rectangle,0.10526,0.6,0.41176
995,rectangle,0.10526,0.6,0.44118
996,rectangle,0.10526,0.6,0.47059
997,rectangle,0.10526,0.6,0.5
998,rectangle,0.10526,0.6,0.52941
999,rectangle,0.10526,0.6,0.55882
1000,rectangle,0.10526,0.6,0.58824
1001,rectangle,0.10526,0.6,0.61765
1002,rectangle,0.10526,0.6,0.64706
1003,rectangle,0.10526,0.6,0.67647
1004,rectangle,0.10526,0.6,0.70588
1005,rectangle,0.10526,0.6,0.73529
1006,rectangle,0.10526,0.6,0.76471
1007,rectangle,0.10526,0.6,0.79412
1008,rectangle,0.10526,0.6,0.82353
1009,rectangle,0.10526,0.6,0.85294
1010,rectangle,0.10526,0.6,0.88235
1011,rectangle,0.10526,0.6,0.91176
1012,rectangle,0.10526,0.6,0.94118
1013,rectangle,0.10526,0.6,0.97059
1014,rectangle,0.10526,0.6,1.0
1015,rectangle,0.10526,0.7,0.0
1016,rectangle,0.10526,0.7,0.02941
1017,rectangle,0.10526,0.7,0.05882
1018,rectangle,0.10526,0.7,0.08824
1019,rectangle,0.10526,0.7,0.11765
1020,rectangle,0.10526,0.7,0.14706
1021,rectangle,0.10526,0.7,0.17647
1022,rectangle,0.10526,0.7,0.20588
1023,rectangle,0.10526,0.7,0.23529
1024,rectangle,0.10526,0.7,0.26471
1025,rectangle,0.10526,0.7,0.29412
1026,rectangle,0.10526,0.7,0.32353
1027,rectangle,0.10526,0.7,0.35294
1028,rectangle,0.10526,0.7,0.38235
1029,rectangle,0.10526,0.7,0.41176
1030,rectangle,0.10526,0.7,0.44118
1031,rectangle,0.10526,0.7,0.47059
1032,rectangle,0.10526,0.7,0.5
1033,rectangle,0.10526,0.7,0.52941
1034,rectangle,0.10526,0.7,0.55882
1035,rectangle,0.10526,0.7,0.58824
1036,rectangle,0.10526,0.7,0.61765
1037,rectangle,0.10526,0.7,0.64706
1038,rectangle,0.10526,0.7,0.67647
1039,rectangle,0.10526,0.7,0.70588
1040,rectangle,0.10526,0.7,0.73529
1041,rectangle,0.10526,0.7,0.76471
1042,rectangle,0.10526,0.7,0.79412
1043,rectangle,0.10526,0.7,0.82353
1044,rectangle,0.10526,0.7,0.85294
1045,rectangle,0.10526,0.7,0.88235
1046,rectangle,0.10526,0.7,0.91176
1047,rectangle,0.10526,0.7,0.94118
1048,rectangle,0.10526,0.7,0.97059
1049,rectangle,0.10526,0.7,1.0
1050,rectangle,0.10526,0.8,0.0
1051,rectangle,0.10526,0.8,0.02941
1052,rectangle,0.10526,0.8,0.05882
1053,rectangle,0.10526,0.8,0.08824
1054,rectangle,0.10526,0.8,0.11765
1055,rectangle,0.10526,0.8,0.14706
1056,rectangle,0.10526,0.8,0.17647
1057,rectangle,0.10526,0.8,0.20588
1058,rectangle,0.10526,0.8,0.23529
1059,rectangle,0.10526,0.8,0.26471
1060,rectangle,0.10526,0.8,0.29412
1061,rectangle,0.10526,0.8,0.32353
1062,rectangle,0.10526,0.8,0.35294
1063,rectangle,0.10526,0.8,0.38235
1064,rectangle,0.10526,0.8,0.41176
1065,rectangle,0.10526,0.8,0.44118
1066,rectangle,0.10526,0.8,0.47059
1067,rectangle,0.10526,0.8,0.5
1068,rectangle,0.10526,0.8,0.52941
1069,rectangle,0.10526,0.8,0.55882
1070,rectangle,0.10526,0.8,0.58824
1071,rectangle,0.10526,0.8,0.61765
1072,rectangle,0.10526,0.8,0.64706
1073,rectangle,0.10526,0.8,0.67647
1074,rectangle,0.10526,0.8,0.70588
1075,rectangle,0.10526,0.8,0.73529
1076,rectangle,0.10526,0.8,0.76471
1077,rectangle,0.10526,0.8,0.79412
1078,rectangle,0.10526,0.8,0.82353
1079,rectangle,0.10526,0.8,0.85294
1080,rectangle,0.10526,0.8,0.88235
1081,rectangle,0.10526,0.8,0.91176
1082,rectangle,0.10526,0.8,0.94118
1083,rectangle,0.10526,0.8,0.97059
1084,rectangle,0.10526,0.8,1.0
1085,rectangle,0.10526,0.9,0.0
1086,rectangle,0.10526,0.9,0.02941
1087,rectangle,0.10526,0.9,0.05882
1088,rectangle,0.10526,0.9,0.08824
1089,rectangle,0.10526,0.9,0.11765
1090,rectangle,0.10526,0.9,0.14706
1091,rectangle,0.10526,0.9,0.17647
1092,rectangle,0.10526,0.9,0.20588
1093,rectangle,0.10526,0.9,0.23529
1094,rectangle,0.10526,0.9,0.26471
1095,rectangle,0.10526,0.9,0.29412
1096,rectangle,0.10526,0.9,0.32353
1097,rectangle,0.10526,0.9,0.35294
1098,rectangle,0.10526,0.9,0.38235
1099,rectangle,0.10526,0.9,0.41176
1100,rectangle,0.10526,0.9,0.44118
1101,rectangle,0.10526,0.9,0.47059
1102,rectangle,0.10526,0.9,0.5
1103,rectangle,0.10526,0.9,0.52941
1104,rectangle,0.10526,0.9,0.55882
1105,rectangle,0.10526,0.9,0.58824
1106,rectangle,0.10526,0.9,0.61765
1107,rectangle,0.10526,0.9,0.64706
1108,rectangle,0.10526,0.9,0.67647
1109,rectangle,0.10526,0.9,0.70588
1110,rectangle,0.10526,0.9,0.73529
1111,rectangle,0.10526,0.9,0.76471
1112,rectangle,0.10526,0.9,0.79412
1113,rectangle,0.10526,0.9,0.82353
1114,rectangle,0.10526,0.9,0.85294
1115,rectangle,0.10526,0.9,0.88235
1116,rectangle,0.10526,0.9,0.91176
1117,rectangle,0.10526,0.9,0.94118
1118,rectangle,0.10526,0.9,0.97059
1119,rectangle,0.10526,0.9,1.0
1120,rectangle,0.10526,1.0,0.0
1121,rectangle,0.10526,1.0,0.02941
1122,rectangle,0.10526,1.0,0.05882
1123,rectangle,0.10526,1.0,0.08824
1124,rectangle,0.10526,1.0,0.11765
1125,rectangle,0.10526,1.0,0.14706
1126,rectangle,0.10526,1.0,0.17647
1127,rectangle,0.10526,1.0,0.20588
1128,rectangle,0.10526,1.0,0.23529
1129,rectangle,0.10526,1.0,0.26471
1130,rectangle,0.10526,1.0,0.29412
1131,rectangle,0.10526,1.0,0.32353
1132,rectangle,0.10526,1.0,0.35294
1133,rectangle,0.10526,1.0,0.38235
1134,rectangle,0.10526,1.0,0.41176
1135,rectangle,0.10526,1.0,0.44118
1136,rectangle,0.10526,1.0,0.47059
1137,rectangle,0.10526,1.0,0.5
1138,rectangle,0.10526,1.0,0.52941
1139,rectangle,0.10526,1.0,0.55882
1140,rectangle,0.10526,1.0,0.58824
1141,rectangle,0.10526,1.0,0.61765
1142,rectangle,0.10526,1.0,0.64706
1143,rectangle,0.10526,1.0,0.67647
1144,rectangle,0.10526,1.0,0.70588
1145,rectangle,0.10526,1.0,0.73529
1146,rectangle,0.10526,1.0,0.76471
1147,rectangle,0.10526,1.0,0.79412
1148,rectangle,0.10526,1.0,0.82353
1149,rectangle,0.10526,1.0,0.85294
1150,rectangle,0.10526,1.0,0.88235
1151,rectangle,0.10526,1.0,0.91176
1152,rectangle,0.10526,1.0,0.94118
1153,rectangle,0.10526,1.0,0.97059
1154,rectangle,0.10526,1.0,1.0
1155,rectangle,0.15789,0.0,0.0
1156,rectangle,0.15789,0.0,0.02941
1157,rectangle,0.15789,0.0,0.05882
1158,rectangle,0.15789,0.0,0.08824
1159,rectangle,0.15789,0.0,0.11765
1160,rectangle,0.15789,0.0,0.14706
1161,rectangle,0.15789,0.0,0.17647
1162,rectangle,0.15789,0.0,0.20588
1163,rectangle,0.15789,0.0,0.23529
1164,rectangle,0.15789,0.0,0.26471
1165,rectangle,0.15789,0.0,0.29412
1166,rectangle,0.15789,0.0,0.32353
1167,rectangle,0.15789,0.0,0.35294
1168,rectangle,0.15789,0.0,0.38235
1169,rectangle,0.15789,0.0,0.41176
1170,rectangle,0.15789,0.0,0.44118
1171,rectangle,0.15789,0.0,0.47059
1172,rectangle,0.15789,0.0,0.5
1173,rectangle,0.15789,0.0,0.52941
1174,rectangle,0.15789,0.0,0.55882
1175,rectangle,0.15789,0.0,0.58824
1176,rectangle,0.15789,0.0,0.61765
1177,rectangle,0.15789,0.0,0.64706
1178,rectangle,0.15789,0.0,0.67647
1179,rectangle,0.15789,0.0,0.70588
1180,rectangle,0.15789,0.0,0.73529
1181,rectangle,0.15789,0.0,0.76471
1182,rectangle,0.15789,0.0,0.79412
1183,rectangle,0.15789,0.0,0.82353
1184,rectangle,0.15789,0.0,0.85294
1185,rectangle,0.15789,0.0,0.88235
1186,rectangle,0.15789,0.0,0.91176
1187,rectangle,0.15789,0.0,0.94118
1188,rectangle,0.15789,0.0,0.97059
1189,rectangle,0.15789,0.0,1.0
1190,rectangle,0.15789,0.1,0.0
1191,rectangle,0.15789,0.1,0.02941
1192,rectangle,0.15789,0.1,0.05882
1193,rectangle,0.15789,0.1,0.08824
1194,rectangle,0.15789,0.1,0.11765
1195,rectangle,0.15789,0.1,0.14706
1196,rectangle,0.15789,0.1,0.17647
1197,rectangle,0.15789,0.1,0.20588
1198,rectangle,0.15789,0.1,0.23529
1199,rectangle,0.15789,0.1,0.26471
1200,rectangle,0.15789,0.1,0.29412
1201,rectangle,0.15789,0.1,0.32353
1202,rectangle,0.15789,0.1,0.35294
1203,rectangle,0.15789,0.1,0.38235
1204,rectangle,0.15789,0.1,0.41176
1205,rectangle,0.15789,0.1,0.44118
1206,rectangle,0.15789,0.1,0.47059
1207,rectangle,0.15789,0.1,0.5
1208,rectangle,0.15789,0.1,0.52941
1209,rectangle,0.15789,0.1,0.55882
1210,rectangle,0.15789,0.1,0.58824
1211,rectangle,0.15789,0.1,0.61765
1212,rectangle,0.15789,0.1,0.64706
1213,rectangle,0.15789,0.1,0.67647
1214,rectangle,0.15789,0.1,0.70588
1215,rectangle,0.15789,0.1,0.73529
1216,rectangle,0.15789,0.1,0.76471
1217,rectangle,0.15789,0.1,0.79412
1218,rectangle,0.15789,0.1,0.82353
1219,rectangle,0.15789,0.1,0.85294
1220,rectangle,0.15789,0.1,0.88235
1221,rectangle,0.15789,0.1,0.91176
1222,rectangle,0.15789,0.1,0.94118
1223,rectangle,0.15789,0.1,0.97059
1224,rectangle,0.15789,0.1,1.0
1225,rectangle,0.15789,0.2,0.0
1226,rectangle,0.15789,0.2,0.02941
1227,rectangle,0.15789,0.2,0.05882
1228,rectangle,0.15789,0.2,0.08824
1229,rectangle,0.15789,0.2,0.11765
1230,rectangle,0.15789,0.2,0.14706
1231,rectangle,0.15789,0.2,0.17647
1232,rectangle,0.15789,0.2,0.20588
1233,rectangle,0.15789,0.2,0.23529
1234,rectangle,0.15789,0.2,0.26471
1235,rectangle,0.15789,0.2,0.29412
1236,rectangle,0.15789,0.2,0.32353
1237,rectangle,0.15789,0.2,0.35294
1238,rectangle,0.15789,0.2,0.38235
1239,rectangle,0.15789,0.2,0.41176
1240,rectangle,0.15789,0.2,0.44118
1241,rectangle,0.15789,0.2,0.47059
1242,rectangle,0.15789,0.2,0.5
1243,rectangle,0.15789,0.2,0.52941
1244,rectangle,0.15789,0.2,0.55882
1245,rectangle,0.15789,0.2,0.58824
1246,rectangle,0.15789,0.2,0.61765
1247,rectangle,0.15789,0.2,0.64706
1248,rectangle,0.15789,0.2,0.67647
1249,rectangle,0.15789,0.2,0.70588
1250,rectangle,0.15789,0.2,0.73529
1251,rectangle,0.15789,0.2,0.76471
1252,rectangle,0.15789,0.2,0.79412
1253,rectangle,0.15789,0.2,0.82353
1254,rectangle,0.15789,0.2,0.85294
1255,rectangle,0.15789,0.2,0.88235
1256,rectangle,0.15789,0.2,0.91176
1257,rectangle,0.15789,0.2,0.94118
1258,rectangle,0.15789,0.2,0.97059
1259,rectangle,0.15789,0.2,1.0
1260,rectangle,0.15789,0.3,0.0
1261,rectangle,0.15789,0.3,0.02941
1262,rectangle,0.15789,0.3,0.05882
1263,rectangle,0.15789,0.3,0.08824
1264,rectangle,0.15789,0.3,0.11765
1265,rectangle,0.15789,0.3,0.14706
1266,rectangle,0.15789,0.3,0.17647
1267,rectangle,0.15789,0.3,0.20588
1268,rectangle,0.15789,0.3,0.23529
1269,rectangle,0.15789,0.3,0.26471
1270,rectangle,0.15789,0.3,0.29412
1271,rectangle,0.15789,0.3,0.32353
1272,rectangle,0.15789,0.3,0.35294
1273,rectangle,0.15789,0.3,0.38235
1274,rectangle,0.15789,0.3,0.41176
1275,rectangle,0.15789,0.3,0.44118
1276,rectangle,0.15789,0.3,0.47059
1277,rectangle,0.15789,0.3,0.5
1278,rectangle,0.15789,0.3,0.52941
1279,rectangle,0.15789,0.3,0.55882
1280,rectangle,0.15789,0.3,0.58824
1281,rectangle,0.15789,0.3,0.61765
1282,rectangle,0.15789,0.3,0.64706
1283,rectangle,0.15789,0.3,0.67647
1284,rectangle,0.15789,0.3,0.70588
1285,rectangle,0.15789,0.3,0.73529
1286,rectangle,0.15789,0.3,0.76471
1287,rectangle,0.15789,0.3,0.79412
1288,rectangle,0.15789,0.3,0.82353
1289,rectangle,0.15789,0.3,0.85294
1290,rectangle,0.15789,0.3,0.88235
1291,rectangle,0.15789,0.3,0.91176
1292,rectangle,0.15789,0.3,0.94118
1293,rectangle,0.15789,0.3,0.97059
1294,rectangle,0.15789,0.3,1.0
1295,rectangle,0.15789,0.4,0.0
1296,rectangle,0.15789,0.4,0.02941
1297,rectangle,0.15789,0.4,0.05882
1298,rectangle,0.15789,0.4,0.08824
1299,rectangle,0.15789,0.4,0.11765
1300,rectangle,0.15789,0.4,0.14706
1301,rectangle,0.15789,0.4,0.17647
1302,rectangle,0.15789,0.4,0.20588
1303,rectangle,0.15789,0.4,0.23529
1304,rectangle,0.15789,0.4,0.26471
1305,rectangle,0.15789,0.4,0.29412
1306,rectangle,0.15789,0.4,0.32353
1307,rectangle,0.15789,0.4,0.35294
1308,rectangle,0.15789,0.4,0.38235
1309,rectangle,0.15789,0.4,0.41176
1310,rectangle,0.15789,0.4,0.44118
1311,rectangle,0.15789,0.4,0.47059
1312,rectangle,0.15789,0.4,0.5
1313,rectangle,0.15789,0.4,0.52941
1314,rectangle,0.15789,0.4,0.55882
1315,rectangle,0.15789,0.4,0.58824
1316,rectangle,0.15789,0.4,0.61765
1317,rectangle,0.15789,0.4,0.64706
1318,rectangle,0.15789,0.4,0.67647
1319,rectangle,0.15789,0.4,0.70588
1320,rectangle,0.15789,0.4,0.73529
1321,rectangle,0.15789,0.4,0.76471
1322,rectangle,0.15789,0.4,0.79412
1323,rectangle,0.15789,0.4,0.82353
1324,rectangle,0.15789,0.4,0.85294
1325,rectangle,0.15789,0.4,0.88235
1326,rectangle,0.15789,0.4,0.91176
1327,rectangle,0.15789,0.4,0.94118
1328,rectangle,0.15789,0.4,0.97059
1329,rectangle,0.15789,0.4,1.0
1330,rectangle,0.15789,0.5,0.0
1331,rectangle,0.15789,0.5,0.02941
1332,rectangle,0.15789,0.5,0.05882
1333,rectangle,0.15789,0.5,0.08824
1334,rectangle,0.15789,0.5,0.11765
1335,rectangle,0.15789,0.5,0.14706
1336,rectangle,0.15789,0.5,0.17647
1337,rectangle,0.15789,0.5,0.20588
